,Index,Dis No,Year,Disaster Subtype,Country,ISO,Region,Continent,Associated Dis,Associated Dis2,Appeal,Declaration,Dis Mag Value,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,CPI,Location,Code,country,latitude,longitude,name,num,GDP_Scale,GDP_value,HE_value,FAO_Item,FAO_Value,Population_value,No,Index
326,123,2015-0410-FRA,2015,Heat wave,France,FRA,Western Europe,Europe,,,,,40.0,2015,6,29.0,2015,8,9.0,3275.0,,,,,87.4699322108025,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",FR,FR,46.227638,2.213749,France,123,Millions,2198432,4201.55566406,"Milk, Total",45045,64453.0,123,123
327,123,2015-0410-FRA,2015,Heat wave,France,FRA,Western Europe,Europe,,,,,40.0,2015,6,29.0,2015,8,9.0,3275.0,,,,,87.4699322108025,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",FR,FR,46.227638,2.213749,France,123,Millions,2198432,4201.55566406,Vegetables Primary,214786,64453.0,123,123
328,124,2014-0546-PAK,2014,Heat wave,Pakistan,PAK,Southern Asia,Asia,Drought,,,,,2014,1,,2014,4,30.0,139.0,,,,,87.3662978351193,"Mithi, Chachro, Dahli, Diplo, Islamkot, Nagarparkar regions (Tharparkar district, Sindh province)",PA,PA,8.537981,-80.782127,Panama,124,Millions,25168805,34.69661713,"Cereals, Total",30012,195305.0,124,124
329,124,2014-0546-PAK,2014,Heat wave,Pakistan,PAK,Southern Asia,Asia,Drought,,,,,2014,1,,2014,4,30.0,139.0,,,,,87.3662978351193,"Mithi, Chachro, Dahli, Diplo, Islamkot, Nagarparkar regions (Tharparkar district, Sindh province)",PA,PA,8.537981,-80.782127,Panama,124,Millions,25168805,34.69661713,Fruit Primary,90529,195305.0,124,124
330,124,2014-0546-PAK,2014,Heat wave,Pakistan,PAK,Southern Asia,Asia,Drought,,,,,2014,1,,2014,4,30.0,139.0,,,,,87.3662978351193,"Mithi, Chachro, Dahli, Diplo, Islamkot, Nagarparkar regions (Tharparkar district, Sindh province)",PA,PA,8.537981,-80.782127,Panama,124,Millions,25168805,34.69661713,"Milk, Total",15260,195305.0,124,124
331,124,2014-0546-PAK,2014,Heat wave,Pakistan,PAK,Southern Asia,Asia,Drought,,,,,2014,1,,2014,4,30.0,139.0,,,,,87.3662978351193,"Mithi, Chachro, Dahli, Diplo, Islamkot, Nagarparkar regions (Tharparkar district, Sindh province)",PA,PA,8.537981,-80.782127,Panama,124,Millions,25168805,34.69661713,Vegetables Primary,122345,195305.0,124,124
332,125,2014-0578-JPN,2014,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,39.0,2014,7,14.0,2014,7,29.0,27.0,17000.0,,,17000.0,87.3662978351193,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,125,Millions,518811100,4099.28027344,"Cereals, Total",63251,128169.0,125,125
333,125,2014-0578-JPN,2014,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,39.0,2014,7,14.0,2014,7,29.0,27.0,17000.0,,,17000.0,87.3662978351193,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,125,Millions,518811100,4099.28027344,Fruit Primary,176255,128169.0,125,125
334,125,2014-0578-JPN,2014,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,39.0,2014,7,14.0,2014,7,29.0,27.0,17000.0,,,17000.0,87.3662978351193,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,125,Millions,518811100,4099.28027344,"Milk, Total",80809,128169.0,125,125
335,125,2014-0578-JPN,2014,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,39.0,2014,7,14.0,2014,7,29.0,27.0,17000.0,,,17000.0,87.3662978351193,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,125,Millions,518811100,4099.28027344,Vegetables Primary,275507,128169.0,125,125
336,126,2015-0189-IND,2015,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2015,5,20.0,2015,5,31.0,2248.0,,,,,87.4699322108025,"Delhi, Andhra Pradesh, Orissa provinces",IN,IN,20.593684,78.96288,India,126,Millions,133907300,58.91690063,"Cereals, Total",28567,1310152.0,126,126
337,126,2015-0189-IND,2015,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2015,5,20.0,2015,5,31.0,2248.0,,,,,87.4699322108025,"Delhi, Andhra Pradesh, Orissa provinces",IN,IN,20.593684,78.96288,India,126,Millions,133907300,58.91690063,Fruit Primary,135515,1310152.0,126,126
338,126,2015-0189-IND,2015,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2015,5,20.0,2015,5,31.0,2248.0,,,,,87.4699322108025,"Delhi, Andhra Pradesh, Orissa provinces",IN,IN,20.593684,78.96288,India,126,Millions,133907300,58.91690063,"Milk, Total",12031,1310152.0,126,126
339,126,2015-0189-IND,2015,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2015,5,20.0,2015,5,31.0,2248.0,,,,,87.4699322108025,"Delhi, Andhra Pradesh, Orissa provinces",IN,IN,20.593684,78.96288,India,126,Millions,133907300,58.91690063,Vegetables Primary,145464,1310152.0,126,126
340,127,2015-0575-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,8,3.0,2015,8,9.0,32.0,11187.0,,,11187.0,87.4699322108025,"Oosaka province, Tokyo, Saitama",JP,JP,36.204824,138.252924,Japan,127,Millions,538032300,3733.37646484,"Cereals, Total",63167,127985.0,127,127
341,127,2015-0575-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,8,3.0,2015,8,9.0,32.0,11187.0,,,11187.0,87.4699322108025,"Oosaka province, Tokyo, Saitama",JP,JP,36.204824,138.252924,Japan,127,Millions,538032300,3733.37646484,Fruit Primary,169068,127985.0,127,127
342,127,2015-0575-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,8,3.0,2015,8,9.0,32.0,11187.0,,,11187.0,87.4699322108025,"Oosaka province, Tokyo, Saitama",JP,JP,36.204824,138.252924,Japan,127,Millions,538032300,3733.37646484,"Milk, Total",83469,127985.0,127,127
343,127,2015-0575-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,8,3.0,2015,8,9.0,32.0,11187.0,,,11187.0,87.4699322108025,"Oosaka province, Tokyo, Saitama",JP,JP,36.204824,138.252924,Japan,127,Millions,538032300,3733.37646484,Vegetables Primary,275955,127985.0,127,127
344,128,2015-0610-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,5,11.0,2015,5,,2.0,480.0,,,480.0,87.4699322108025,Entire country,JP,JP,36.204824,138.252924,Japan,128,Millions,538032300,3733.37646484,"Cereals, Total",63167,127985.0,128,128
345,128,2015-0610-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,5,11.0,2015,5,,2.0,480.0,,,480.0,87.4699322108025,Entire country,JP,JP,36.204824,138.252924,Japan,128,Millions,538032300,3733.37646484,Fruit Primary,169068,127985.0,128,128
346,128,2015-0610-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,5,11.0,2015,5,,2.0,480.0,,,480.0,87.4699322108025,Entire country,JP,JP,36.204824,138.252924,Japan,128,Millions,538032300,3733.37646484,"Milk, Total",83469,127985.0,128,128
347,128,2015-0610-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,5,11.0,2015,5,,2.0,480.0,,,480.0,87.4699322108025,Entire country,JP,JP,36.204824,138.252924,Japan,128,Millions,538032300,3733.37646484,Vegetables Primary,275955,127985.0,128,128
348,129,2015-0611-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,7,12.0,2015,7,15.0,5.0,3200.0,,,3200.0,87.4699322108025,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata",JP,JP,36.204824,138.252924,Japan,129,Millions,538032300,3733.37646484,"Cereals, Total",63167,127985.0,129,129
349,129,2015-0611-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,7,12.0,2015,7,15.0,5.0,3200.0,,,3200.0,87.4699322108025,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata",JP,JP,36.204824,138.252924,Japan,129,Millions,538032300,3733.37646484,Fruit Primary,169068,127985.0,129,129
350,129,2015-0611-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,7,12.0,2015,7,15.0,5.0,3200.0,,,3200.0,87.4699322108025,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata",JP,JP,36.204824,138.252924,Japan,129,Millions,538032300,3733.37646484,"Milk, Total",83469,127985.0,129,129
351,129,2015-0611-JPN,2015,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2015,7,12.0,2015,7,15.0,5.0,3200.0,,,3200.0,87.4699322108025,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata",JP,JP,36.204824,138.252924,Japan,129,Millions,538032300,3733.37646484,Vegetables Primary,275955,127985.0,129,129
352,130,2015-0232-PAK,2015,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,Yes,45.0,2015,6,18.0,2015,6,24.0,1229.0,,80000.0,,80000.0,87.4699322108025,"Sindh, Punjab provinces",PA,PA,8.537981,-80.782127,Panama,130,Millions,27443022.495135,35.98087311,"Cereals, Total",29424,199427.0,130,130
353,130,2015-0232-PAK,2015,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,Yes,45.0,2015,6,18.0,2015,6,24.0,1229.0,,80000.0,,80000.0,87.4699322108025,"Sindh, Punjab provinces",PA,PA,8.537981,-80.782127,Panama,130,Millions,27443022.495135,35.98087311,Fruit Primary,93973,199427.0,130,130
354,130,2015-0232-PAK,2015,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,Yes,45.0,2015,6,18.0,2015,6,24.0,1229.0,,80000.0,,80000.0,87.4699322108025,"Sindh, Punjab provinces",PA,PA,8.537981,-80.782127,Panama,130,Millions,27443022.495135,35.98087311,"Milk, Total",15089,199427.0,130,130
355,130,2015-0232-PAK,2015,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,Yes,45.0,2015,6,18.0,2015,6,24.0,1229.0,,80000.0,,80000.0,87.4699322108025,"Sindh, Punjab provinces",PA,PA,8.537981,-80.782127,Panama,130,Millions,27443022.495135,35.98087311,Vegetables Primary,118935,199427.0,130,130
356,132,2016-0133-IND,2016,Heat wave,India,IND,Southern Asia,Asia,,,,,51.0,2016,4,1.0,2016,5,20.0,300.0,,,,,88.573452875574,"Andhra Pradesh, Rajasthan, Orissa, Bihar, Jharkhand, Tamil Nadu, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,132,Millions,149647100,60.60255051,"Cereals, Total",30080,1324517.0,132,132
357,132,2016-0133-IND,2016,Heat wave,India,IND,Southern Asia,Asia,,,,,51.0,2016,4,1.0,2016,5,20.0,300.0,,,,,88.573452875574,"Andhra Pradesh, Rajasthan, Orissa, Bihar, Jharkhand, Tamil Nadu, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,132,Millions,149647100,60.60255051,Fruit Primary,138577,1324517.0,132,132
358,132,2016-0133-IND,2016,Heat wave,India,IND,Southern Asia,Asia,,,,,51.0,2016,4,1.0,2016,5,20.0,300.0,,,,,88.573452875574,"Andhra Pradesh, Rajasthan, Orissa, Bihar, Jharkhand, Tamil Nadu, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,132,Millions,149647100,60.60255051,"Milk, Total",12239,1324517.0,132,132
359,132,2016-0133-IND,2016,Heat wave,India,IND,Southern Asia,Asia,,,,,51.0,2016,4,1.0,2016,5,20.0,300.0,,,,,88.573452875574,"Andhra Pradesh, Rajasthan, Orissa, Bihar, Jharkhand, Tamil Nadu, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,132,Millions,149647100,60.60255051,Vegetables Primary,147285,1324517.0,132,132
360,134,2018-0195-CAN,2018,Heat wave,Canada,CAN,Northern America,Americas,,,,,37.0,2018,6,29.0,2018,7,5.0,70.0,,,,,92.6696698010059,"Gatineau, Montréal, Joliette, Saint-Hyacinthe, Saint-Jean-sur-Richelieu, Drummondville, Sherbrooke ,Outaouais, Laurentides, Lanaudière, Victoriaville Trois-Rivières, Québec, La Malbaie, Kamouraska, l’Abitibi-Témiscamingue, Saguenay—Lac-Saint-Jean (Quebec)",CA,CA,56.130366,-106.346771,Canada,134,Millions,2231168,5018.71142578,"Cereals, Total",39146,37075.0,134,134
361,134,2018-0195-CAN,2018,Heat wave,Canada,CAN,Northern America,Americas,,,,,37.0,2018,6,29.0,2018,7,5.0,70.0,,,,,92.6696698010059,"Gatineau, Montréal, Joliette, Saint-Hyacinthe, Saint-Jean-sur-Richelieu, Drummondville, Sherbrooke ,Outaouais, Laurentides, Lanaudière, Victoriaville Trois-Rivières, Québec, La Malbaie, Kamouraska, l’Abitibi-Témiscamingue, Saguenay—Lac-Saint-Jean (Quebec)",CA,CA,56.130366,-106.346771,Canada,134,Millions,2231168,5018.71142578,Fruit Primary,112558,37075.0,134,134
362,134,2018-0195-CAN,2018,Heat wave,Canada,CAN,Northern America,Americas,,,,,37.0,2018,6,29.0,2018,7,5.0,70.0,,,,,92.6696698010059,"Gatineau, Montréal, Joliette, Saint-Hyacinthe, Saint-Jean-sur-Richelieu, Drummondville, Sherbrooke ,Outaouais, Laurentides, Lanaudière, Victoriaville Trois-Rivières, Québec, La Malbaie, Kamouraska, l’Abitibi-Témiscamingue, Saguenay—Lac-Saint-Jean (Quebec)",CA,CA,56.130366,-106.346771,Canada,134,Millions,2231168,5018.71142578,"Milk, Total",94814,37075.0,134,134
363,134,2018-0195-CAN,2018,Heat wave,Canada,CAN,Northern America,Americas,,,,,37.0,2018,6,29.0,2018,7,5.0,70.0,,,,,92.6696698010059,"Gatineau, Montréal, Joliette, Saint-Hyacinthe, Saint-Jean-sur-Richelieu, Drummondville, Sherbrooke ,Outaouais, Laurentides, Lanaudière, Victoriaville Trois-Rivières, Québec, La Malbaie, Kamouraska, l’Abitibi-Témiscamingue, Saguenay—Lac-Saint-Jean (Quebec)",CA,CA,56.130366,-106.346771,Canada,134,Millions,2231168,5018.71142578,Vegetables Primary,250350,37075.0,134,134
364,135,2016-0538-JPN,2016,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2016,8,6.0,2016,8,8.0,3.0,490.0,,,490.0,88.573452875574,"Yamanashi, Kawanehoncho,Shizuoka",JP,JP,36.204824,138.252924,Japan,135,Millions,544364600,4174.42236328,"Cereals, Total",62534,127763.0,135,135
365,135,2016-0538-JPN,2016,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2016,8,6.0,2016,8,8.0,3.0,490.0,,,490.0,88.573452875574,"Yamanashi, Kawanehoncho,Shizuoka",JP,JP,36.204824,138.252924,Japan,135,Millions,544364600,4174.42236328,Fruit Primary,170101,127763.0,135,135
366,135,2016-0538-JPN,2016,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2016,8,6.0,2016,8,8.0,3.0,490.0,,,490.0,88.573452875574,"Yamanashi, Kawanehoncho,Shizuoka",JP,JP,36.204824,138.252924,Japan,135,Millions,544364600,4174.42236328,"Milk, Total",83497,127763.0,135,135
367,135,2016-0538-JPN,2016,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2016,8,6.0,2016,8,8.0,3.0,490.0,,,490.0,88.573452875574,"Yamanashi, Kawanehoncho,Shizuoka",JP,JP,36.204824,138.252924,Japan,135,Millions,544364600,4174.42236328,Vegetables Primary,272362,127763.0,135,135
368,136,2017-0144-IND,2017,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2017,4,12.0,2017,6,15.0,264.0,,,,,90.4601793133611,"Andhra Pradesh, Telangana, Maharashtra, Odisha (Orissa)",IN,IN,20.593684,78.96288,India,136,Millions,166281300,57.55659103,"Cereals, Total",31213,1338677.0,136,136
369,136,2017-0144-IND,2017,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2017,4,12.0,2017,6,15.0,264.0,,,,,90.4601793133611,"Andhra Pradesh, Telangana, Maharashtra, Odisha (Orissa)",IN,IN,20.593684,78.96288,India,136,Millions,166281300,57.55659103,Fruit Primary,144257,1338677.0,136,136
370,136,2017-0144-IND,2017,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2017,4,12.0,2017,6,15.0,264.0,,,,,90.4601793133611,"Andhra Pradesh, Telangana, Maharashtra, Odisha (Orissa)",IN,IN,20.593684,78.96288,India,136,Millions,166281300,57.55659103,"Milk, Total",12664,1338677.0,136,136
371,136,2017-0144-IND,2017,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2017,4,12.0,2017,6,15.0,264.0,,,,,90.4601793133611,"Andhra Pradesh, Telangana, Maharashtra, Odisha (Orissa)",IN,IN,20.593684,78.96288,India,136,Millions,166281300,57.55659103,Vegetables Primary,149829,1338677.0,136,136
372,138,2018-0226-JPN,2018,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2018,7,1.0,2018,7,15.0,119.0,49000.0,,,49000.0,92.6696698010059,Kumagaya (Saitama Prefecture),JP,JP,36.204824,138.252924,Japan,138,Millions,556293700,4256.09570313,"Cereals, Total",64047,127202.0,138,138
373,138,2018-0226-JPN,2018,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2018,7,1.0,2018,7,15.0,119.0,49000.0,,,49000.0,92.6696698010059,Kumagaya (Saitama Prefecture),JP,JP,36.204824,138.252924,Japan,138,Millions,556293700,4256.09570313,Fruit Primary,170259,127202.0,138,138
374,138,2018-0226-JPN,2018,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2018,7,1.0,2018,7,15.0,119.0,49000.0,,,49000.0,92.6696698010059,Kumagaya (Saitama Prefecture),JP,JP,36.204824,138.252924,Japan,138,Millions,556293700,4256.09570313,"Milk, Total",84590,127202.0,138,138
375,138,2018-0226-JPN,2018,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2018,7,1.0,2018,7,15.0,119.0,49000.0,,,49000.0,92.6696698010059,Kumagaya (Saitama Prefecture),JP,JP,36.204824,138.252924,Japan,138,Millions,556293700,4256.09570313,Vegetables Primary,270982,127202.0,138,138
376,139,2018-0143-PAK,2018,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,,42.0,2018,5,18.0,2018,5,22.0,180.0,,,,,92.6696698010059,Karachi,PA,PA,8.537981,-80.782127,Panama,139,Millions,34616302,42.87313461,"Cereals, Total",28872,212228.0,139,139
377,139,2018-0143-PAK,2018,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,,42.0,2018,5,18.0,2018,5,22.0,180.0,,,,,92.6696698010059,Karachi,PA,PA,8.537981,-80.782127,Panama,139,Millions,34616302,42.87313461,Fruit Primary,94596,212228.0,139,139
378,139,2018-0143-PAK,2018,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,,42.0,2018,5,18.0,2018,5,22.0,180.0,,,,,92.6696698010059,Karachi,PA,PA,8.537981,-80.782127,Panama,139,Millions,34616302,42.87313461,"Milk, Total",15553,212228.0,139,139
379,139,2018-0143-PAK,2018,Heat wave,Pakistan,PAK,Southern Asia,Asia,,,,,42.0,2018,5,18.0,2018,5,22.0,180.0,,,,,92.6696698010059,Karachi,PA,PA,8.537981,-80.782127,Panama,139,Millions,34616302,42.87313461,Vegetables Primary,129488,212228.0,139,139
380,140,2019-0217-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,42.0,2019,6,,2019,6,,90.0,,,,,94.3490924994534,"Patna, Gaya, Bhagalpur cities; Aurangabad, Nawada districts (Bihar)",IN,IN,20.593684,78.96288,India,140,Millions,197358000,63.74832153,"Cereals, Total",34049,1366418.0,140,140
381,140,2019-0217-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,42.0,2019,6,,2019,6,,90.0,,,,,94.3490924994534,"Patna, Gaya, Bhagalpur cities; Aurangabad, Nawada districts (Bihar)",IN,IN,20.593684,78.96288,India,140,Millions,197358000,63.74832153,Fruit Primary,146866,1366418.0,140,140
382,140,2019-0217-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,42.0,2019,6,,2019,6,,90.0,,,,,94.3490924994534,"Patna, Gaya, Bhagalpur cities; Aurangabad, Nawada districts (Bihar)",IN,IN,20.593684,78.96288,India,140,Millions,197358000,63.74832153,"Milk, Total",13608,1366418.0,140,140
383,140,2019-0217-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,42.0,2019,6,,2019,6,,90.0,,,,,94.3490924994534,"Patna, Gaya, Bhagalpur cities; Aurangabad, Nawada districts (Bihar)",IN,IN,20.593684,78.96288,India,140,Millions,197358000,63.74832153,Vegetables Primary,152808,1366418.0,140,140
384,141,2019-0223-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,,2019,6,,2019,6,,22.0,450.0,,,450.0,94.3490924994534,"Karnataka, Maharashtra, Madhya Pradesh, Rajasthan, Uttar Pradesh states",IN,IN,20.593684,78.96288,India,141,Millions,197358000,63.74832153,"Cereals, Total",34049,1366418.0,141,141
385,141,2019-0223-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,,2019,6,,2019,6,,22.0,450.0,,,450.0,94.3490924994534,"Karnataka, Maharashtra, Madhya Pradesh, Rajasthan, Uttar Pradesh states",IN,IN,20.593684,78.96288,India,141,Millions,197358000,63.74832153,Fruit Primary,146866,1366418.0,141,141
386,141,2019-0223-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,,2019,6,,2019,6,,22.0,450.0,,,450.0,94.3490924994534,"Karnataka, Maharashtra, Madhya Pradesh, Rajasthan, Uttar Pradesh states",IN,IN,20.593684,78.96288,India,141,Millions,197358000,63.74832153,"Milk, Total",13608,1366418.0,141,141
387,141,2019-0223-IND,2019,Heat wave,India,IND,Southern Asia,Asia,,,,,,2019,6,,2019,6,,22.0,450.0,,,450.0,94.3490924994534,"Karnataka, Maharashtra, Madhya Pradesh, Rajasthan, Uttar Pradesh states",IN,IN,20.593684,78.96288,India,141,Millions,197358000,63.74832153,Vegetables Primary,152808,1366418.0,141,141
388,143,2019-0296-ESP,2019,Heat wave,Spain,ESP,Southern Europe,Europe,,,,,,2019,6,26.0,2019,6,30.0,2.0,,,,,94.3490924994534,"Cordoba, Valladolid",ES,ES,40.463667,-3.74922,Spain,143,Millions,1244375,2711.19287109,"Cereals, Total",34455,46737.0,143,143
389,143,2019-0296-ESP,2019,Heat wave,Spain,ESP,Southern Europe,Europe,,,,,,2019,6,26.0,2019,6,30.0,2.0,,,,,94.3490924994534,"Cordoba, Valladolid",ES,ES,40.463667,-3.74922,Spain,143,Millions,1244375,2711.19287109,Fruit Primary,117714,46737.0,143,143
390,143,2019-0296-ESP,2019,Heat wave,Spain,ESP,Southern Europe,Europe,,,,,,2019,6,26.0,2019,6,30.0,2.0,,,,,94.3490924994534,"Cordoba, Valladolid",ES,ES,40.463667,-3.74922,Spain,143,Millions,1244375,2711.19287109,"Milk, Total",16957,46737.0,143,143
391,143,2019-0296-ESP,2019,Heat wave,Spain,ESP,Southern Europe,Europe,,,,,,2019,6,26.0,2019,6,30.0,2.0,,,,,94.3490924994534,"Cordoba, Valladolid",ES,ES,40.463667,-3.74922,Spain,143,Millions,1244375,2711.19287109,Vegetables Primary,409289,46737.0,143,143
392,144,2019-0296-FRA,2019,Heat wave,France,FRA,Western Europe,Europe,,,,,46.0,2019,6,24.0,2019,7,7.0,567.0,,,,,94.3490924994534,"Vaucluse, Bouches-du-Rhône, Hérault, Gard",FR,FR,46.227638,2.213749,France,144,Millions,2437635,4491.73535156,"Cereals, Total",74919,65130.0,144,144
393,144,2019-0296-FRA,2019,Heat wave,France,FRA,Western Europe,Europe,,,,,46.0,2019,6,24.0,2019,7,7.0,567.0,,,,,94.3490924994534,"Vaucluse, Bouches-du-Rhône, Hérault, Gard",FR,FR,46.227638,2.213749,France,144,Millions,2437635,4491.73535156,Fruit Primary,96076,65130.0,144,144
394,144,2019-0296-FRA,2019,Heat wave,France,FRA,Western Europe,Europe,,,,,46.0,2019,6,24.0,2019,7,7.0,567.0,,,,,94.3490924994534,"Vaucluse, Bouches-du-Rhône, Hérault, Gard",FR,FR,46.227638,2.213749,France,144,Millions,2437635,4491.73535156,"Milk, Total",41928,65130.0,144,144
395,144,2019-0296-FRA,2019,Heat wave,France,FRA,Western Europe,Europe,,,,,46.0,2019,6,24.0,2019,7,7.0,567.0,,,,,94.3490924994534,"Vaucluse, Bouches-du-Rhône, Hérault, Gard",FR,FR,46.227638,2.213749,France,144,Millions,2437635,4491.73535156,Vegetables Primary,222027,65130.0,144,144
